run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
1,vol_k,ex14_2_3.bch,1.19915e-09,7704,5.92918,NA,NA,1,4170,0,4170,4170,0
5,vol_k,ex14_2_3.bch,3.82058e-08,11650,7.28678,NA,NA,1,6648,0,6648,6694,46
4,vol_k,ex14_2_3.bch,1.00562e-09,11210,8.12834,NA,NA,1,5748,0,5748,5760,12
2,vol_k,ex14_2_3.bch,1.03083e-09,10946,8.13442,NA,NA,1,5586,0,5586,5652,66
8,vol_k,ex14_2_3.bch,3.81747e-08,6792,5.0394,NA,NA,1,3684,0,3684,3694,10
0,vol_k,ex14_2_3.bch,1.27445e-09,20096,13.5658,NA,NA,1,10123,0,10123,10348,225
6,vol_k,ex14_2_3.bch,1.73427e-09,11490,8.6973,NA,NA,1,5920,0,5920,6020,100
9,vol_k,ex14_2_3.bch,1.28947e-09,14742,9.0301,NA,NA,1,7514,0,7514,7529,15
7,vol_k,ex14_2_3.bch,1.00825e-09,15080,11.3597,NA,NA,1,7844,0,7844,7846,2
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
5,vol_k,ex6_2_8.bch,-0.0270063,75210,31.4322,NA,NA,1,37604,0,37604,37604,0
2,vol_k,ex6_2_8.bch,-0.0270063,77790,32.1767,NA,NA,1,38894,0,38894,38894,0
1,vol_k,ex6_2_8.bch,-0.0270063,77020,32.2781,NA,NA,1,38509,0,38509,38509,0
3,vol_k,ex6_2_8.bch,-0.0270063,77184,32.4288,NA,NA,1,38591,0,38591,38591,0
0,vol_k,ex6_2_8.bch,-0.0270063,77808,32.4328,NA,NA,1,38903,0,38903,38903,0
4,vol_k,ex6_2_8.bch,-0.0270063,78748,32.4686,NA,NA,1,39373,0,39373,39373,0
6,vol_k,ex6_2_8.bch,-0.0270063,78710,31.9684,NA,NA,1,39354,0,39354,39354,0
7,vol_k,ex6_2_8.bch,-0.0270063,79224,31.565,NA,NA,1,39611,0,39611,39611,0
8,vol_k,ex6_2_8.bch,-0.0270063,78738,32.1805,NA,NA,1,39368,0,39368,39368,0
9,vol_k,ex6_2_8.bch,-0.0270063,79342,32.2823,NA,NA,1,39670,0,39670,39670,0
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,vol_k,like-1.bch,2141.53,2448,0.653803,NA,NA,0,1,0,1,1,0
5,vol_k,like-1.bch,2141.53,2448,0.654748,NA,NA,0,1,0,1,1,0
1,vol_k,like-1.bch,2141.53,2448,0.657925,NA,NA,0,1,0,1,1,0
4,vol_k,like-1.bch,2141.53,2448,0.660242,NA,NA,0,1,0,1,1,0
2,vol_k,like-1.bch,2141.53,2448,0.66115,NA,NA,0,1,0,1,1,0
3,vol_k,like-1.bch,2141.53,2448,0.661987,NA,NA,0,1,0,1,1,0
6,vol_k,like-1.bch,2141.53,2448,0.64501,NA,NA,0,1,0,1,1,0
7,vol_k,like-1.bch,2141.53,2448,0.647095,NA,NA,0,1,0,1,1,0
9,vol_k,like-1.bch,2141.53,2448,0.64292,NA,NA,0,1,0,1,1,0
8,vol_k,like-1.bch,2141.53,2448,0.652557,NA,NA,0,1,0,1,1,0
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
1,vol_k,bearing.bch,1.95107,11474,11.578,NA,NA,1,10542,0,10542,10563,21
5,vol_k,bearing.bch,1.95158,10302,11.8317,NA,NA,1,9298,0,9298,9321,23
3,vol_k,bearing.bch,1.95112,11212,12.5654,NA,NA,1,9937,0,9937,9965,28
0,vol_k,bearing.bch,1.95111,14434,15.1256,NA,NA,1,13108,0,13108,13130,22
4,vol_k,bearing.bch,1.95122,14704,15.3201,NA,NA,1,13326,0,13326,13380,54
2,vol_k,bearing.bch,1.95115,25340,23.5688,NA,NA,1,23243,0,23243,23311,68
6,vol_k,bearing.bch,1.95114,10356,12.0359,NA,NA,1,9327,0,9327,9351,24
7,vol_k,bearing.bch,1.95178,12904,13.8647,NA,NA,1,11760,0,11760,11810,50
9,vol_k,bearing.bch,1.9512,16682,16.678,NA,NA,1,14980,0,14980,15032,52
8,vol_k,bearing.bch,1.9511,22278,20.894,NA,NA,1,20390,0,20390,20468,78
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,vol_k_rand,ex7_3_4bis.bch,6.27239,7574,2.8706,NA,NA,1,3978,0,3978,3979,1
1,vol_k_rand,ex7_3_4bis.bch,6.27237,7576,2.88055,NA,NA,1,3983,0,3983,3984,1
5,vol_k_rand,ex7_3_4bis.bch,6.27237,7576,2.91882,NA,NA,1,3962,0,3962,3984,22
2,vol_k_rand,ex7_3_4bis.bch,6.27239,7576,2.9192,NA,NA,1,3953,0,3953,3981,28
4,vol_k_rand,ex7_3_4bis.bch,6.27242,8508,3.08899,NA,NA,1,4482,0,4482,4485,3
3,vol_k_rand,ex7_3_4bis.bch,6.27242,8508,3.10689,NA,NA,1,4479,0,4479,4485,6
7,vol_k_rand,ex7_3_4bis.bch,6.27237,7576,2.78126,NA,NA,1,3952,0,3952,3984,32
6,vol_k_rand,ex7_3_4bis.bch,6.27237,7576,2.79244,NA,NA,1,3972,0,3972,3984,12
8,vol_k_rand,ex7_3_4bis.bch,6.27272,8040,2.93769,NA,NA,1,4210,0,4210,4210,0
9,vol_k_rand,ex7_3_4bis.bch,6.27239,8144,2.97562,NA,NA,1,4274,0,4274,4276,2
