run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
7,depth_k_rand,ex8_4_4bis.bch,0.212462,275406,93.3041,NA,NA,1,137696,137696,0,137702,137702
6,depth_k_rand,ex8_4_4bis.bch,0.212468,287960,96.961,NA,NA,1,144007,144007,0,144019,144019
8,depth_k_rand,ex8_4_4bis.bch,0.212465,284570,96.5616,NA,NA,1,142294,142294,0,142300,142300
9,depth_k_rand,ex8_4_4bis.bch,0.212465,281616,96.5781,NA,NA,1,140806,140806,0,140818,140818
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
1,depth_k_rand,ex2_1_7.bch,-4150.41,1234,2.81773,NA,NA,1,614,614,0,616,616
3,depth_k_rand,ex2_1_7.bch,-4150.41,1230,2.8284,NA,NA,1,612,612,0,614,614
4,depth_k_rand,ex2_1_7.bch,-4150.41,1242,2.83724,NA,NA,1,618,618,0,620,620
2,depth_k_rand,ex2_1_7.bch,-4150.41,1262,2.85315,NA,NA,1,628,628,0,630,630
5,depth_k_rand,ex2_1_7.bch,-4150.41,1230,2.85422,NA,NA,1,612,612,0,614,614
0,depth_k_rand,ex2_1_7.bch,-4150.41,1226,2.88691,NA,NA,1,610,610,0,612,612
8,depth_k_rand,ex2_1_7.bch,-4150.41,1208,2.69242,NA,NA,1,601,601,0,603,603
9,depth_k_rand,ex2_1_7.bch,-4150.41,1226,2.73298,NA,NA,1,610,610,0,612,612
6,depth_k_rand,ex2_1_7.bch,-4150.41,1226,2.78064,NA,NA,1,610,610,0,612,612
7,depth_k_rand,ex2_1_7.bch,-4150.41,1242,2.79346,NA,NA,1,618,618,0,620,620
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,depth_k_rand,like-1.bch,2141.53,2448,0.651579,NA,NA,0,1558,1558,0,1,1
4,depth_k_rand,like-1.bch,2141.53,2448,0.652449,NA,NA,0,1558,1558,0,1,1
0,depth_k_rand,like-1.bch,2141.53,2448,0.654721,NA,NA,0,1558,1558,0,1,1
2,depth_k_rand,like-1.bch,2141.53,2448,0.654268,NA,NA,0,1558,1558,0,1,1
1,depth_k_rand,like-1.bch,2141.53,2448,0.655242,NA,NA,0,1558,1558,0,1,1
5,depth_k_rand,like-1.bch,2141.53,2448,0.651077,NA,NA,0,1558,1558,0,1,1
6,depth_k_rand,like-1.bch,2141.53,2448,0.63776,NA,NA,0,1558,1558,0,1,1
7,depth_k_rand,like-1.bch,2141.53,2448,0.63856,NA,NA,0,1558,1558,0,1,1
8,depth_k_rand,like-1.bch,2141.53,2448,0.639372,NA,NA,0,1558,1558,0,1,1
9,depth_k_rand,like-1.bch,2141.53,2448,0.644461,NA,NA,0,1558,1558,0,1,1
run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,depth_k_rand,ex5_3_2.bch,1.86416,40,0.161048,NA,NA,1,30,30,0,32,32
2,depth_k_rand,ex5_3_2.bch,1.86416,40,0.164175,NA,NA,1,30,30,0,32,32
5,depth_k_rand,ex5_3_2.bch,1.86416,40,0.175758,NA,NA,1,32,32,0,34,34
3,depth_k_rand,ex5_3_2.bch,1.86416,38,0.177371,NA,NA,1,29,29,0,31,31
1,depth_k_rand,ex5_3_2.bch,1.86416,40,0.186524,NA,NA,1,33,33,0,35,35
4,depth_k_rand,ex5_3_2.bch,1.86588,56,0.220111,NA,NA,1,46,46,0,48,48
6,depth_k_rand,ex5_3_2.bch,1.86416,44,0.163425,NA,NA,1,32,32,0,34,34
7,depth_k_rand,ex5_3_2.bch,1.86416,48,0.180467,NA,NA,1,37,37,0,39,39
9,depth_k_rand,ex5_3_2.bch,1.86416,40,0.16795,NA,NA,1,31,31,0,33,33
8,depth_k_rand,ex5_3_2.bch,1.86416,44,0.18536,NA,NA,1,38,38,0,40,40
